Snapshot_Month,SOW_ID,Customer_Name,Quantum/SMART,Quantum Go-Live Date,Starting_ARR,New Business_ARR,Expansion_ARR,Schedule Change_ARR,Contraction_ARR,Churn_ARR,Ending_ARR,Region,Vertical,Segment,Contract_Start_Date,Contract_End_Date,Renewal_Risk
1/1/2024,848,"Wyndham Hotel Group, LLC",SMART,,129999.96,0,0,0,0,0,129999.96,,,,,,
1/1/2024,850,"Xylem, Inc.",SMART,11/30/2026,344125.56,0,17207.52,0,0,0,361332.96,,,,,,
1/1/2024,861,"Xylem, Inc.",SMART,11/30/2026,255000,0,12750,0,0,0,267750,,,,,,
1/1/2024,864,YBS,SMART,11/30/2027,120769.2,0,0,0,0,0,120769.2,,,,,,
1/1/2024,875,"Macy's Corporation Services, Inc",Quantum,2/10/2025,224000.04,0,0,0,0,0,224000.04,,,,,,
1/1/2024,877,Oncor Electric Delivery Company LLC,SMART,6/30/2026,285675,0,0,0,0,0,285675,,,,,,
1/1/2024,883,Petronas ICT SDN BHD,SMART,3/30/2027,1401000,0,0,0,0,0,1401000,,,,,,
1/1/2024,943,"Southern Company Service, Inc",SMART,6/30/2026,504999.96,0,0,0,0,0,504999.96,,,,,,
1/1/2024,947,ConocoPhillips Company,SMART,3/30/2027,549999.96,0,0,0,0,0,549999.96,,,,,,
1/1/2024,950,MKS Instruments,SMART,,159999.96,0,0,0,0,0,159999.96,,,,,,
1/1/2024,977,Petronas ICT SDN BHD,SMART,3/30/2027,305000.04,0,0,0,0,0,305000.04,,,,,,
1/1/2024,1000,Petronas ICT SDN BHD,SMART,3/30/2027,300000,0,0,0,0,0,300000,,,,,,
1/1/2024,1011,Signify,SMART,12/31/2027,605000.04,0,0,0,0,0,605000.04,,,,,,
1/1/2024,1028,Specsavers Optical Group Limited,SMART,,60295.32,0,0,0,0,0,60295.32,,,,,,
1/1/2024,1035,Kiewit Corporation,SMART,3/30/2027,1523280,0,0,0,0,0,1523280,,,,,,
1/1/2024,1047,AHA,SMART,6/30/2028,60500.04,0,0,0,0,0,60500.04,,,,,,
1/1/2024,1052,"BERRY PLASTICS OPCO, INC",SMART,,230000.04,0,0,0,0,0,230000.04,,,,,,
1/1/2024,1066,"Southern Company Service, Inc",SMART,6/30/2026,120000,0,0,0,0,0,120000,,,,,,
1/1/2024,1084,AAMC,SMART,,94686,0,0,0,0,0,94686,,,,,,
1/1/2024,1091,Chivas Brothers Limited,SMART,11/30/2027,168000,0,0,0,0,0,168000,,,,,,
1/1/2024,1111,Tata Steel Limited,Quantum,12/30/2026,35000.04,0,0,0,0,0,35000.04,,,,,,
1/1/2024,1115,Otis Elevator Company,SMART,,144999.96,0,0,0,0,0,144999.96,,,,,,
1/1/2024,1123,AkzoNobel,SMART,,78099.96,0,0,0,0,0,78099.96,,,,,,
1/1/2024,1135,European Bank for Reconstruction and Development,SMART,12/31/2027,188184,0,0,0,0,0,188184,,,,,,
1/1/2024,1138,Dentsply,SMART,12/30/2026,54000,0,0,0,0,0,54000,,,,,,
1/1/2024,1158,Pertamina,SMART,12/31/2027,1224505.92,0,0,0,-46296.6,0,1178209.32,,,,,,
1/1/2024,1169,SEB Developpement SAS,SMART,12/30/2026,194985.96,0,0,0,0,0,194985.96,,,,,,
1/1/2024,1175,MGM Resorts International,SMART,,125247.96,0,0,0,0,0,125247.96,,,,,,
1/1/2024,1178,MDC Oil & Gas Holding Company LLC,Quantum,10/11/2025,105000,0,0,0,0,0,105000,,,,,,
1/1/2024,1182,"F. Hoffman-La Roche, Ltd",SMART,12/30/2027,948000,0,92000.04,0,0,0,1040000.04,,,,,,
1/1/2024,1187,Barclays Bank UK PLC,SMART,3/30/2027,190800,0,0,0,0,0,190800,,,,,,
1/1/2024,1189,CITGO Petroleum Corporation,SMART,9/30/2026,234999.96,0,0,0,0,0,234999.96,,,,,,
1/1/2024,1195,American Vanguard Corporation,SMART,,50000.04,0,0,0,0,0,50000.04,,,,,,
1/1/2024,1197,Asahi CE & Europe Services s.r.o.,SMART,,463980,0,0,0,0,0,463980,,,,,,
1/1/2024,1202,Tesco Stores Limited,Quantum,12/30/2027,216000,0,10800,0,0,0,226800,,,,,,
1/1/2024,1205,"Cheniere Energy, Inc.",SMART,12/30/2026,240000,0,0,0,0,0,240000,,,,,,
1/1/2024,1209,"The TJX Companies, Inc",SMART,6/30/2026,57000,0,0,0,0,0,57000,,,,,,
1/1/2024,1212,Brunei Shell Petroleum Company Sendirian Berhad,SMART,12/31/2027,800000.04,0,0,0,0,0,800000.04,,,,,,
1/1/2024,1222,Kiewit Corporation,SMART,3/30/2027,41000.04,0,0,0,0,0,41000.04,,,,,,
1/1/2024,1229,IDEXX Laboratories,SMART,6/28/2026,43775.04,0,0,0,0,0,43775.04,,,,,,
1/1/2024,1235,DuPont,SMART,,699999.96,0,0,0,0,0,699999.96,,,,,,
1/1/2024,1243,"Citigroup Technology, Inc.",Quantum,5/5/2025,585000,0,0,0,0,0,585000,,,,,,
1/1/2024,1264,Walmart Inc,SMART,3/30/2027,20000.04,0,0,0,0,-20000.04,0,,,,,,
1/1/2024,1269,Aperam S.A,SMART,12/30/2026,107844,0,0,0,0,0,107844,,,,,,
1/1/2024,1274,Erste Group Bank AG,SMART,12/30/2026,242000.04,0,0,0,0,0,242000.04,,,,,,
1/1/2024,1294,Ameren Services,SMART,,187100.04,0,0,0,0,0,187100.04,,,,,,
1/1/2024,1298,Carlisle Companies Incorporated,SMART,3/30/2028,71499.96,0,0,0,0,0,71499.96,,,,,,
1/1/2024,1322,"F. Hoffman-La Roche, Ltd",SMART,12/30/2027,75000,0,0,0,0,0,75000,,,,,,
1/1/2024,1338,Qatar Energy LNG,Quantum,,62400,0,0,0,0,0,62400,,,,,,
1/1/2024,1341,Chevron Services Company,SMART,12/31/2027,500000.04,0,0,0,0,0,500000.04,,,,,,
1/1/2024,1361,Chevron Services Company,SMART,12/31/2027,750000,0,0,0,0,0,750000,,,,,,
1/1/2024,1362,Chevron Services Company,SMART,12/31/2027,650000.04,0,0,0,0,0,650000.04,,,,,,
1/1/2024,1366,"Wyndham Hotel Group, LLC",SMART,,135000,0,0,0,0,-135000,0,,,,,,
1/1/2024,1373,Tesco Stores Limited,Quantum,12/30/2027,66000,0,3300,0,0,0,69300,,,,,,
1/1/2024,1375,The Church of Jesus Christ of Latterday Saints,SMART,12/31/2027,183339.96,0,0,0,0,0,183339.96,,,,,,
1/1/2024,1377,Roche Diabetes Care GmbH,SMART,12/30/2027,93600,0,0,0,0,0,93600,,,,,,
1/1/2024,1385,Tesco Stores Limited,Quantum,12/30/2027,366000,0,18300,0,0,0,384300,,,,,,
1/1/2024,1395,North Oil Company,SMART,3/30/2027,80000.04,0,0,0,0,0,80000.04,,,,,,
1/1/2024,1402,"RPM Enterprises, Inc",SMART,,375000,0,0,0,0,0,375000,,,,,,
1/1/2024,1405,Cargill Incorporated,SMART,,315000,0,0,0,0,0,315000,,,,,,
1/1/2024,1411,Caterpillar Inc.,Quantum,4/15/2024,399999.96,0,66999.96,0,0,0,467000.04,,,,,,
1/1/2024,1421,"Danone US, LLC",SMART,2/28/2026,0,105000,0,0,0,0,105000,,,,,,
1/1/2024,1425,Tesco Stores Limited,Quantum,12/30/2027,42000,0,0,2100,0,0,44100,,,,,,
1/1/2024,1442,"Deltek, Inc.",SMART,5/18/2026,137499.96,0,2499.96,0,0,0,140000.04,,,,,,
1/1/2024,1445,Colorado Springs Utilities,SMART,9/30/2026,422000.04,0,0,0,-12000,0,410000.04,,,,,,
1/1/2024,1454,"Telefonica Compras Electronicas, S.L.",SMART,12/31/2027,367905.96,0,206139.96,0,0,0,574046.04,,,,,,
1/1/2024,1459,"Church & Dwight Co., Inc.",SMART,9/30/2026,170000.04,0,0,0,0,0,170000.04,,,,,,
1/1/2024,1481,"Vistra Corporate
Services Company",SMART,6/7/2025,54999.96,0,0,0,0,0,54999.96,,,,,,
1/1/2024,1488,Bank of America N.A.,Quantum,,4428999.96,0,0,0,0,0,4428999.96,,,,,,
1/1/2024,1495,"Patterson Companies, Inc.",SMART,9/30/2026,390000,0,0,0,0,0,390000,,,,,,
1/1/2024,1511,PTT Exploration and Production Public Company Limited,Quantum,,495000,0,0,0,0,0,495000,,,,,,
1/1/2024,1514,Colorado Springs Utilities,SMART,9/30/2026,50000.04,0,12000,0,0,0,62000.04,,,,,,
1/1/2024,1516,PUMA ENERGY INTERNATIONAL S.A.,SMART,3/30/2027,67200,0,0,0,-3699.96,0,63500.04,,,,,,
1/1/2024,1520,TATA STEEL THAILAND PLC.,SMART,,39999.96,0,0,0,0,0,39999.96,,,,,,
1/1/2024,1522,Bridgestone Asia Paific PTE LTD,SMART,6/20/2026,35000.04,0,0,0,0,0,35000.04,,,,,,
1/1/2024,1535,"CORPORATIVO BIMBO, S.A. DE C.V.,",SMART,,78000,0,0,0,0,0,78000,,,,,,
1/1/2024,1554,Tampa Electric Company,SMART,6/30/2026,114000,0,0,0,0,0,114000,,,,,,
1/1/2024,1556,The Cheesecake Factory Incorporated,SMART,3/30/2026,99999.96,0,0,0,0,0,99999.96,,,,,,
1/1/2024,1558,"F. Hoffman-La Roche, Ltd",SMART,12/30/2027,495000,0,0,0,0,0,495000,,,,,,
1/1/2024,1563,Carigali Hess,Quantum,12/30/2027,204999.96,0,0,0,0,0,204999.96,,,,,,
1/1/2024,1568,"NV BEKAERT S.A.,",SMART,12/31/2027,615999.96,0,0,0,0,0,615999.96,,,,,,
1/1/2024,1583,ENMAX Corporation,SMART,9/30/2026,45900,0,0,0,0,0,45900,,,,,,
1/1/2024,1591,Party City Holdings Inc.,SMART,,90000,0,0,0,0,0,90000,,,,,,
1/1/2024,1593,Rock Central LLC,SMART,8/5/2024,696999.96,0,0,0,0,0,696999.96,,,,,,
1/1/2024,1597,Thermo Fisher Scientific,SMART,9/30/2026,60399.96,0,0,0,0,0,60399.96,,,,,,
1/1/2024,1609,CITGO Petroleum Corporation,SMART,9/30/2026,108000,0,0,0,0,0,108000,,,,,,
1/1/2024,1611,Hindustan Coca-Cola Beverages Pvt. Ltd.,SMART,,29400,0,0,0,0,0,29400,,,,,,
1/1/2024,1613,COMDATA,SMART,,109560,0,0,0,0,0,109560,,,,,,
1/1/2024,1615,"Church & Dwight Co., Inc.",SMART,9/30/2026,209558.76,0,0,0,0,0,209558.76,,,,,,
1/1/2024,1629,STOCKHOLM EXERGI AB,SMART,9/30/2026,37393.2,0,0,0,0,0,37393.2,,,,,,
1/1/2024,1633,Tesco Stores Limited,Quantum,12/30/2027,5535,0,135,0,0,0,5670,,,,,,
1/1/2024,1637,ABM,SMART,12/31/2027,13200,0,0,0,0,0,13200,,,,,,
1/1/2024,1641,Amcor Singapore Pte Ltd,SMART,,69999.96,0,0,0,0,0,69999.96,,,,,,
1/1/2024,1659,Pernod Ricard SA,SMART,,48762.96,0,0,0,0,0,48762.96,,,,,,
1/1/2024,1664,Caterpillar Inc.,Quantum,4/15/2024,921999.96,0,0,0,0,0,921999.96,,,,,,
1/1/2024,1682,HICOM HOLDINGS BERHAD ,SMART,,42000,0,0,0,0,0,42000,,,,,,
1/1/2024,1688,Signet Group Services US Inc.,SMART,11/30/2026,65000.04,0,0,0,0,0,65000.04,,,,,,
1/1/2024,1690,Signet Group Services US Inc.,SMART,11/30/2026,65000.04,0,0,0,0,0,65000.04,,,,,,
1/1/2024,1694,APi Group,SMART,9/30/2025,204999.96,0,0,0,0,0,204999.96,,,,,,
1/1/2024,1697,"Bluebird Bio, Inc.",SMART,,140000.04,0,0,0,0,0,140000.04,,,,,,
1/1/2024,1709,Pertamina,SMART,12/31/2027,1040863.92,0,0,-39353.4,0,0,1001510.52,,,,,,
1/1/2024,1717,Lenovo HK Service Ltd,Quantum,8/12/2025,270000,0,0,0,0,0,270000,,,,,,
1/1/2024,1719,Alliant Credit Union,SMART,,66000,0,0,0,0,0,66000,,,,,,
1/1/2024,1723,The Church of Jesus Christ of Latterday Saints,SMART,12/31/2027,120510,0,0,0,0,0,120510,,,,,,
1/1/2024,1725,Vision Service Plan,SMART,,110000.04,0,0,0,0,0,110000.04,,,,,,
1/1/2024,1731,Caterpillar Inc.,Quantum,4/15/2024,66999.96,0,0,0,0,-66999.96,0,,,,,,
1/1/2024,1746,Bumi Armada Automation International Sdn Bhd,SMART,6/20/2026,32000.04,0,0,0,0,0,32000.04,,,,,,
1/1/2024,1748,Bpost limited,SMART,12/31/2026,71499.96,0,0,0,0,0,71499.96,,,,,,
1/1/2024,1750,NETZSCH,SMART,,24999.96,0,0,0,0,0,24999.96,,,,,,
1/1/2024,1754,Royal London,Quantum,3/22/2025,27950.4,0,0,0,0,0,27950.4,,,,,,
1/1/2024,1756,Petronas Energy Canada Ltd.,SMART,12/31/2027,414999.96,0,0,0,0,0,414999.96,,,,,,
1/1/2024,1783,Antero Resources Corporation,SMART,,476000.04,0,0,0,0,0,476000.04,,,,,,
1/1/2024,1787,"McCarthy Holdings, Inc.",SMART,,495000,0,0,0,0,0,495000,,,,,,
1/1/2024,1803,"Husqvarna Professional Products, Inc.",SMART,3/30/2028,50000.04,0,0,0,0,0,50000.04,,,,,,
1/1/2024,1818,Paradip International Cargo Terminal Pvt. Ltd.,SMART,12/30/2026,24999.96,0,0,0,0,0,24999.96,,,,,,
1/1/2024,1830,"Oceaneering International, Inc.",SMART,12/31/2027,291549.96,0,0,0,0,0,291549.96,,,,,,
1/1/2024,1832,STOCKHOLM EXERGI AB,SMART,9/30/2026,15999.96,0,0,0,0,0,15999.96,,,,,,
1/1/2024,1834,IFFCOTECH LIMITED,SMART,,32000.04,0,0,0,0,0,32000.04,,,,,,
1/1/2024,1838,"Chargepoint, Inc.",SMART,,75999.96,0,0,0,0,0,75999.96,,,,,,
1/1/2024,1840,Australian Labatory Services Pty Ltd.,SMART,,30000,0,0,0,0,0,30000,,,,,,
1/1/2024,1843,Dubai Aviation Corporation,SMART,,89000.04,0,0,0,0,0,89000.04,,,,,,
1/1/2024,1846,"Mattress Firm, Inc.",SMART,3/30/2026,97760.04,0,0,0,0,0,97760.04,,,,,,
1/1/2024,1860,PGS Geophysical AS,SMART,12/31/2027,72999.96,0,0,0,0,0,72999.96,,,,,,
1/1/2024,1862,AXA Insurance (Gulf) B.S.C ©,SMART,6/30/2026,48999.96,0,0,0,0,0,48999.96,,,,,,
1/1/2024,1869,PTT Exploration and Production Public Company Limited,Quantum,,35000.04,0,0,0,0,0,35000.04,,,,,,
1/1/2024,1873,"Ascend Performance 
Materials Holdings, Inc.",SMART,,410799.96,0,0,0,0,0,410799.96,,,,,,
1/1/2024,1876,"Deciphera Pharmaceuticals, LLC",SMART,,23000.04,0,0,0,0,0,23000.04,,,,,,
1/1/2024,1886,D B Power Ltd.,SMART,2/28/2026,9000,0,0,0,0,0,9000,,,,,,
1/1/2024,1901,Masco,Quantum,11/24/2025,171330.96,0,0,0,0,0,171330.96,,,,,,
1/1/2024,1903,Randstad nv,SMART,,77880,0,0,0,0,0,77880,,,,,,
1/1/2024,1915,Eliant Inventory Solutions LP,Quantum,,80000.04,0,0,0,0,0,80000.04,,,,,,
1/1/2024,1924,Signet Group Services US Inc.,SMART,11/30/2026,9999.96,0,0,0,0,0,9999.96,,,,,,
1/1/2024,1931,ConocoPhillips Company,SMART,3/30/2027,1637499.96,0,0,0,0,0,1637499.96,,,,,,
1/1/2024,1932,"Church & Dwight Co., Inc.",SMART,9/30/2026,60000,0,0,0,0,0,60000,,,,,,
1/1/2024,1941,The Absolut Company,SMART,11/30/2027,119748,0,0,0,0,0,119748,,,,,,
1/1/2024,1957,"Cheniere Energy, Inc.",SMART,12/30/2026,97890,0,0,0,0,0,97890,,,,,,
1/1/2024,1968,The Church of Jesus Christ of Latterday Saints,SMART,12/31/2027,267999.96,0,0,0,0,0,267999.96,,,,,,
1/1/2024,1971,Roche Diabetes Care GmbH,SMART,12/30/2027,90000,0,0,0,0,0,90000,,,,,,
1/1/2024,1975,Signify,SMART,12/31/2027,110000.04,0,0,0,0,0,110000.04,,,,,,
1/1/2024,1980,Bridgestone Asia Paific PTE LTD,SMART,6/20/2026,36500.04,0,0,0,0,0,36500.04,,,,,,
1/1/2024,1982,"Apotex, Inc.",SMART,,157200,0,0,0,0,0,157200,,,,,,
1/1/2024,1986,Bega Cheese Limited,SMART,12/31/2027,427800,0,0,0,-40800,0,387000,,,,,,
1/1/2024,1990,ChampionX LLC,SMART,9/30/2027,920097,0,0,0,0,0,920097,,,,,,
1/1/2024,1999,ELO Servicos S.A,SMART,,35919.96,0,0,0,0,0,35919.96,,,,,,
1/1/2024,2018,Ragasa Industrias S.A,SMART,,60999.96,0,0,0,0,0,60999.96,,,,,,
1/1/2024,2027,Celanese Corporation,SMART,1/31/2026,465000,0,0,0,0,0,465000,,,,,,
1/1/2024,2037,AVX Corporation,SMART,,60000,0,0,0,0,0,60000,,,,,,
1/1/2024,2043,"Dollar Financial Group, Inc.",SMART,,41000.04,0,0,0,0,0,41000.04,,,,,,
1/1/2024,2049,The Dairy Farm Company Limited,Quantum,8/20/2025,350000.04,0,0,0,0,0,350000.04,,,,,,
1/1/2024,2058,Masco,Quantum,11/24/2025,64443.96,0,0,0,0,0,64443.96,,,,,,
1/1/2024,2068,Summit Materials,SMART,,152724.96,0,0,0,0,0,152724.96,,,,,,
1/1/2024,2070,"Medexus Pharma, Inc.",SMART,3/30/2027,29250,0,0,0,0,0,29250,,,,,,
1/1/2024,2077,Oilserv Limited,SMART,6/30/2026,99999.96,0,0,0,0,0,99999.96,,,,,,
1/1/2024,2084,Filtration Group Inc.,SMART,,167724.96,0,0,0,0,0,167724.96,,,,,,
1/1/2024,2087,JK Tyre Industries,Quantum,,194499.96,0,0,0,0,0,194499.96,,,,,,
1/1/2024,2097,ITALIA TRASPORTO AEREO S.p.A. (ITA AIRWAYS),SMART,9/30/2026,89760,0,0,0,0,0,89760,,,,,,
1/1/2024,2125,Blue Cross and Blue Shield Association,SMART,6/30/2026,272750.04,0,0,0,0,0,272750.04,,,,,,
1/1/2024,2139,Browne Jacobson LLP,SMART,3/30/2027,35100,0,0,0,0,0,35100,,,,,,
1/1/2024,2142,"Mattress Firm, Inc.",SMART,3/30/2026,62750.04,0,0,0,0,0,62750.04,,,,,,
1/1/2024,2150,Newmont USA Limited,SMART,3/30/2028,257724.96,0,0,0,0,0,257724.96,,,,,,
1/1/2024,2152,Institut Straumann AG,SMART,11/30/2027,139629.6,0,0,0,0,0,139629.6,,,,,,
1/1/2024,2156,ConocoPhillips Company,SMART,3/30/2027,180000,0,0,0,0,0,180000,,,,,,
1/1/2024,2160,Liberty Global Corporate B.V,SMART,11/30/2027,346140,0,0,0,0,0,346140,,,,,,
1/1/2024,2169,Jefferies LLC,Quantum,,624999.96,0,0,0,0,0,624999.96,,,,,,
1/1/2024,2174,Pernod Ricard SA,SMART,,67100.04,0,0,0,0,0,67100.04,,,,,,
1/1/2024,2180,H2 Green Steel,SMART,9/30/2026,54999.96,0,0,0,0,0,54999.96,,,,,,
1/1/2024,2187,IBG LLC,Quantum,10/5/2024,189999.96,0,0,0,0,0,189999.96,,,,,,
1/1/2024,2192,Cooper Tire & Rubber Company,SMART,,49400.04,0,0,0,0,0,49400.04,,,,,,
1/1/2024,2199,Synopsys Inc,SMART,6/30/2027,274200,0,0,0,0,0,274200,,,,,,
1/1/2024,2223,LKQ,SMART,6/30/2026,121200,0,0,0,0,0,121200,,,,,,
1/1/2024,2239,GEON Performance Solutions LLC,SMART,3/30/2026,34500,0,0,0,0,0,34500,,,,,,
1/1/2024,2255,Eliant Inventory Solutions LP (HPE),Quantum,,5477226.12,0,0,-1577226.12,0,0,3900000,,,,,,
1/1/2024,2256,Eliant Inventory Solutions LP (HPE),Quantum,,3651484.08,0,0,248515.92,0,0,3900000,,,,,,
1/1/2024,2268,PTT Global Chemical Public Company Limited,SMART,6/30/2028,177500.04,0,0,0,0,0,177500.04,,,,,,
1/1/2024,2276,PGS Geophysical AS,SMART,12/31/2027,9999.96,0,0,0,0,0,9999.96,,,,,,
1/1/2024,2299,Thermo Fisher Scientific,SMART,9/30/2026,54999.96,0,0,0,0,0,54999.96,,,,,,
1/1/2024,2305,LSG Lufthansa Service Holding AG corporation,SMART,,106920,0,0,0,0,0,106920,,,,,,
1/1/2024,2307,CORE Electric Cooperative,SMART,3/30/2027,30000,0,0,0,0,0,30000,,,,,,
1/1/2024,2309,CARIGALI-PTTEPI Operating Company Sdn. Bhd.,SMART,7/1/2024,194318.16,0,0,0,0,0,194318.16,,,,,,
1/1/2024,2311,Companhia Brasileira De Aluminio,SMART,,67917.84,0,0,0,0,0,67917.84,,,,,,
1/1/2024,2330,Dubai World Central Corporation,SMART,,79272,0,0,0,0,0,79272,,,,,,
